SAMPN,PERNO,orig,dest
2988313,2,53077197,53047924
2988314,2,53077197,53064347
2988333,1,53077197,53098022
2988340,1,53077197,53077197
2988347,2,53118744,65335256
2988347,3,53118744,53127645
2988353,1,53081644,260193612
2988353,2,53081644,53117367
2988408,2,261215683,53073084
2988433,1,678963606,603229515
2988434,1,678963606,260193612
2988489,1,53118744,65303696
2988549,2,53098239,53131597
2988554,2,53098239,32972213
2988651,2,53098851,256893623
2988666,2,53098851,53036591
2988740,1,275763305,53085099
2991661,1,3199400398,65462286
2991681,1,53084985,766252282
2991681,2,53084985,4177106146
2991812,1,846477809,721673623
2991812,2,846477809,65466068
2991817,1,846477809,65393966
2991817,2,846477809,53061464
2991855,2,4678074567,65459883
2991861,1,612071280,53026971
2991915,1,53142813,65501665
2991959,1,32816479,3199400398
2991998,1,2463551294,257395936
2992003,2,32816479,53026971
2992014,2,4182102068,1970807558
2992058,1,612071280,686323045
2992058,2,612071280,53061464
2992059,1,725452545,5010014322
2992059,2,725452545,52982389
2992067,1,4177304596,65422888
2992067,2,4177304596,2424933569
2992104,1,295570836,287825433
2992112,2,4177203557,611603802
2992197,1,3199400398,760124200
2992269,2,257882557,386125220
2992269,3,257882557,53081490
2992269,4,257882557,53087004
2992483,3,53121919,53095695
2992509,2,344378702,257389670
2992608,3,53101321,612071280
2992691,2,1688870718,65625430
2992777,1,1299219434,251911885
2992781,1,52981877,65388057
2992781,2,52981877,4177150871
2992788,2,3870839621,258392730
2992802,1,53075149,282409368
2992843,1,1676005322,53121919
2992852,3,611603798,26029776
2992864,1,611603798,65571447
2992864,3,611603798,4177226561
2992944,1,53086734,339565770
2992945,3,611570721,65333972
2992954,2,611530104,3870839621
2993048,2,1299219434,4182102068
2993075,2,1667737051,3276773816
2993084,2,258125430,260193612
2993116,1,53017192,53141556
2993126,1,53017192,4177111735
2993126,2,53017192,4176723825
2993224,1,53017192,53067254
2993304,2,2230191613,53030266
2993528,1,5851189385,349669093
2993567,1,2230191542,53020933
2993567,2,2230191542,661994355
2993596,1,846495065,4177111735
2993596,2,846495065,65577997
2993603,1,2230191542,1086419254
2993603,2,2230191542,4911358022
2993606,1,1831756548,2230688698
2993609,2,846495065,826956377
2993718,1,2230191613,65469461
2993718,2,2230191613,53086780
2993718,3,2230191613,721673623
2993856,3,1676629090,313250501
2993918,1,53038536,2230688743
2993967,1,53086783,2230688743
2993998,1,4177111735,53147858
2993998,2,4177111735,53086771
2993998,3,4177111735,2263587584
2994136,1,1684084805,826956804
2994371,1,242864688,3199400398
2994371,2,242864688,52982389
2994381,2,2459972364,257433450
2994385,1,53034890,249810051
2994447,2,53050576,53039965
2994463,1,5042542542,53034383
2994463,2,5042542542,65339656
2994467,2,53034906,65684148
2994482,1,53145433,5687877080
2994572,1,53017192,679035926
2994669,2,2459972364,53039382
2994822,1,433970526,65434559
2994822,2,433970526,263015703
2994895,2,53074887,209838567
2994925,1,53102126,312963135
2994925,2,53102126,53046698
2994925,3,53102126,734829598
2994930,1,53102126,1093171059
2994930,3,53102126,258392730
2994942,1,53102126,1094826934
2994942,2,53102126,53094468
2994950,1,263254368,53046698
2994972,1,1095737549,1094826934
2994972,2,1095737549,1094826934
2994984,1,1094826934,53025690
2995019,1,1093346181,65651251
2995050,1,1095737387,1093170907
2995050,3,1095737387,263328218
2995058,1,53102152,209838567
2995058,2,53102152,4177106146
2995094,3,53024459,1094826934
2995094,4,53024459,1094826934
2995107,1,5375653695,53024492
2995117,1,53024459,5375653695
2995117,2,53024459,1106542164
2995137,1,263335392,433970526
2995137,2,263335392,53084305
2995184,1,53046431,53025712
2995199,1,53074873,1095882728
2995256,1,1093171059,2230688743
2995256,2,1093171059,433970526
2995268,2,1094826934,1095882728
2995272,1,1094826934,263328218
2995291,1,5375653695,1093170907
2995368,1,53022466,5010014322
2995372,1,53087879,1094826934
2995372,2,53087879,53074873
2995372,3,53087879,53020824
2995372,4,53087879,1093171059
2995391,1,53039832,1095737549
2995404,2,53154509,257360302
2995404,3,53154509,1093170907
2995438,2,53039832,53094468
2995451,1,53022466,1093170907
2995451,2,53022466,1093171059
2995479,1,53022466,53012596
2995479,2,53022466,3966119323
2995479,3,53022466,53084305
2995514,2,53058671,734832031
2995544,2,53032022,1095882728
2995584,1,1090428127,53094468
2995681,1,1807996381,1091823033
2995681,2,1807996381,53028609
2995713,1,53039165,53028770
2995713,2,53039165,53063053
2995744,1,53034914,3244263008
2995744,3,53034914,52983425
2995754,1,53137681,1723739241
2995757,2,53062994,4019294259
2995771,1,419913795,53117367
2995771,2,419913795,430123974
2995771,3,419913795,430123974
2995830,1,53037327,678963615
2995830,2,53037327,53085099
2995835,1,53037327,257433450
2995835,2,53037327,53080628
2995843,1,53037416,262245373
2995843,2,53037416,65388057
2995859,2,53137681,53034625
2995862,1,53137681,4177106146
2995862,2,53137681,4177106146
2995915,4,2954360061,661994355
2995988,1,5847849623,26028756
2996009,1,295570233,1316803203
2996009,2,295570233,53031894
2996061,1,257360302,5042859957
2996089,1,295570233,4177106146
2996089,3,295570233,52982389
2998521,1,53039645,65596389
2998521,2,53039645,660034553
2998565,4,3958644060,53093152
2998565,5,3958644060,53025673
2998569,1,53088957,289662376
2998569,2,53088957,53088957
2998601,2,53093152,371261444
2998641,1,1316750701,53150389
2998652,3,660024382,53103620
2998664,1,53002300,5376867066
2998664,2,53002300,5376867066
2998707,1,4177229023,4177229023
2998707,2,4177229023,65410502
2998762,1,660024382,65480019
2998868,1,53025690,65335256
2998880,4,766252268,3971966435
2998925,1,1372725050,53150389
2998925,3,1372725050,401433632
2998946,2,1372725050,5660716945
2998972,1,4454452791,53025712
2998981,3,4454452791,658951478
2999037,2,53025690,65290928
2999110,1,1372725050,65684148
2999184,2,579157820,258392730
2999195,1,53025712,246574411
2999209,1,53025712,251911885
2999209,2,53025712,678295796
2999209,3,53025712,53119458
2999232,3,766252284,734832031
2999232,4,766252284,734832031
2999270,2,579157820,53025673
2999270,3,579157820,53023119
2999270,4,579157820,53023119
2999387,4,2890273238,260193612
2999409,2,263015956,65290928
2999493,1,4445076989,53080628
2999493,2,4445076989,431954135
2999502,1,4445076989,5010014322
2999502,2,4445076989,209838567
2999520,1,4445061359,258390819
2999520,2,4445061359,65303732
2999546,2,3506311158,53117367
2999566,1,5371801737,1093170907
2999566,2,5371801737,3199400398
2999595,1,3950603888,313114801
2999629,2,3950603888,349669093
2999638,1,1287221796,5010014322
2999638,2,1287221796,5078638095
3000261,2,53074074,5042654798
3000261,3,53074074,53025204
3000290,1,4178326163,53034383
3000307,1,4178326163,5010014322
3000360,1,53029469,678963615
3000454,3,53118961,53118961
3000555,1,53123801,53123801
3000555,2,53123801,53123801
3000560,1,53123801,65572122
3000579,2,242911555,260193612
3000624,1,826985427,32972213
3000642,1,242858269,53029730
3000649,1,242908939,5078638095
3000649,2,242908939,53099362
3000786,1,53087595,65317060
3000786,2,53087595,65317060
3000850,1,826956574,65335256
3000850,2,826956574,65335256
3000850,3,826956574,53080628
3000883,2,52998310,5687877080
3000906,1,53099246,32972213
3000906,2,53099246,53147858
3001047,1,3449467480,65515011
3001047,2,3449467480,1667737051
3001096,2,53069245,53043708
3001109,1,53070546,1372725050
3001109,2,53070546,53099248
3001204,3,3958311715,53070546
3001204,4,3958311715,257389670
3001246,1,3958311715,53036430
3001256,1,1809305111,1683572069
3001256,2,1809305111,826956804
3001312,1,242857213,54891483
3001312,2,242857213,1684106756
3001325,3,257389219,2202849050
3001843,2,52982439,1683572069
3001843,3,52982439,53087595
3001864,1,52982439,53036404
3001864,4,52982439,53036404
3001959,1,5844458719,65649351
3001970,1,660034553,2230688743
3001986,1,660034769,4168207063
3001986,2,660034769,463052554
3001986,3,660034769,463052554
3002004,2,660036211,5042859957
3002052,1,53069583,1106542164
3002052,2,53069583,65432986
3002168,1,53101819,65388057
3002168,2,53101819,65459883
3002175,1,1017604080,5367061446
3002175,2,1017604080,1683572090
3002208,1,53072969,1404116292
3002279,1,53072063,610812071
3002324,1,721665980,2230688698
3002324,4,721665980,52982389
3002392,1,4454452791,522277378
3002418,2,1089218891,53047924
3002491,1,53036404,53036430
3002493,2,53036430,577629771
3002493,3,53036430,53046698
3002516,1,5687877080,53036430
3002563,1,3788146085,667737589
3002568,1,53036404,53036404
3002568,2,53036404,53107865
3002597,2,53046698,5687877080
3002597,3,53046698,53065837
3002606,2,53034110,678295796
3004661,1,53073053,53030266
3004665,2,53035055,95187097
3004835,1,53041310,53080628
3004847,1,53091192,275782495
3005024,1,53109504,53030266
3005049,1,52982604,260193612
3005089,1,53034712,65388057
3005113,1,201453803,201453803
3005134,1,52982604,53108461
3005138,1,201453803,2804606843
3005212,1,53109504,879989954
3005340,2,53019433,65362975
3005340,3,53019433,678963606
3005376,2,1316698418,1438149609
3005376,3,1316698418,3449474213
3005389,1,1316698418,53035055
3005391,1,1316698418,53038428
3005391,2,1316698418,53069583
3005505,1,2357430054,667232563
3005634,2,53119458,53032784
3005680,1,249810051,65333972
3005680,2,249810051,53035707
3005704,1,53073129,5010014322
3005704,2,53073129,53038428
3005798,1,53027672,53141556
3005798,2,53027672,678295796
3005873,1,53038428,2387017025
3005958,1,53073053,53118961
3006059,1,248746064,53030266
3006162,3,53012596,1154594254
3006181,1,53099362,5010014322
3006181,2,53099362,678295796
3006308,2,95323791,53047924
3006352,1,430600437,65335256
3006352,2,430600437,1723739241
3006354,1,430600437,53012596
3006388,1,53134475,1723739241
3006418,1,53024858,65335256
3006418,2,53024858,5843475645
3006423,1,53047924,65352339
3006435,1,53126442,667726763
3006435,2,53126442,240469682
3006461,1,52990846,2804606843
3006461,2,52990846,65352339
3006485,2,52990846,53050642
3006489,2,52990846,53118971
3006531,1,248746064,678295796
3006539,2,683790351,53030266
3006539,3,683790351,65317060
3006554,2,683790351,53046715
3006576,1,53035699,65335256
3006576,2,53035699,65303732
3006623,1,899835535,53086780
3006638,2,683790351,53030266
3006644,2,683790351,53080628
3006647,2,248744988,53045242
3006670,1,53085382,53030266
3006717,1,683790351,1723739241
3006745,1,53127827,678295796
3006785,1,899835535,1723739241
3006785,2,899835535,1723739241
3006824,2,53073843,53085382
3006859,2,2804606843,65283764
3006907,1,53035707,65317060
3006917,1,53134475,65317060
3006917,2,53134475,53117367
3006919,1,1332083041,1316698390
3006943,1,248744988,65449433
3006962,1,53085382,603229515
3007038,1,53005951,53030266
3007106,1,2804606843,65303696
3007106,2,2804606843,65283764
3007138,1,53025533,5010014322
3007146,1,53093510,53118971
3007146,2,53093510,5843475645
3007146,3,53093510,53030266
3007197,1,53073843,65362975
3007273,1,52987426,53035707
3007279,1,52987426,210034843
3007279,2,52987426,5010014322
3007284,1,53024894,911844740
3007284,2,53024894,260193612
3007285,1,52987426,53064347
3007304,1,52987426,260193612
3007315,2,956500319,260350211
3007326,2,53024858,65303696
3007380,1,53024871,65303732
3007380,2,53024871,53024858
3007385,3,53005951,65390960
3007395,2,53024871,260193612
3007434,1,53126442,52990846
3007434,2,53126442,2387017025
3007437,1,53025119,65295355
3007437,2,53025119,65335256
3007489,2,53019325,259138847
3007510,1,52982613,65321354
3007510,2,52982613,53082915
3007512,1,53097173,53035055
3007512,2,53097173,53098239
3007512,3,53097173,53023119
3007519,1,53019325,53029730
3007519,2,53019325,53073084
3007547,1,2551936826,1230248551
3007547,2,2551936826,239464365
3007625,1,53097173,53035707
3007639,1,53097173,53024879
3007699,2,53072748,53080628
3007801,2,2801962141,4178715060
3007878,1,240469798,240469682
3007888,1,53116966,65596389
3007899,2,240469682,65286986
3007917,1,231099810,65312677
3007917,2,231099810,4911360241
3007917,3,231099810,231099810
3007923,1,240469798,53126442
3007923,2,240469798,53080628
3007928,1,53050642,231099810
3007928,2,53050642,53098027
3007939,1,240469798,53059446
3007943,1,95323791,53030266
3007960,1,240469798,65283764
3007961,1,240469682,260193612
3007961,2,240469682,53030266
3007983,2,240469798,52984620
3008045,2,53116966,577629771
3008047,2,53116966,53055616
3008047,3,53116966,53055616
3008047,5,53116966,53019159
3008048,2,275780457,2804606843
3008050,2,275782495,2804606843
3008087,1,275782495,65352339
3008087,2,275782495,53080628
3008092,1,53116966,53116966
3008093,1,275780457,4547457685
3008116,1,53116966,53117367
3008116,2,53116966,65312657
3008143,1,275780457,1723739241
3008157,2,275780457,5843475645
3008168,2,275780457,53126442
3008183,2,275782495,2428451735
3008192,2,275780457,53080628
3008195,1,53099283,5010014322
3008208,2,53099283,65335256
3008208,3,53099283,53029721
3008244,1,53126442,356071782
3008280,2,53099294,53064347
3008328,4,53126442,53126442
3008336,1,53126442,65335256
3008384,1,258773620,2196976156
3008392,1,53062031,65335871
3008392,2,53062031,65388057
3008394,1,231099810,5010014322
3008411,1,53019159,65335256
3008416,1,53019159,5010014322
3008434,1,53019159,2230688743
3008442,1,53019159,1341797145
3008446,2,231099810,5010014322
3008473,1,53062031,53020824
3008489,1,53062031,65321354
3008489,2,53062031,53099283
3008507,1,53062051,679035926
3008529,1,261736042,53080628
3008529,2,261736042,2804606843
3008580,1,53149317,53085382
3008593,1,53019159,280699441
3008616,2,239617025,2804606843
3008665,1,261736042,1723739241
3008668,2,261736042,53080628
3008673,2,266711636,53099283
3008677,2,266711636,53080628
3008681,1,261736042,53030266
3008681,2,261736042,65308300
3008722,1,53030536,261736042
3008729,3,53030536,53126442
3008730,1,53030536,65335256
3008783,1,262257164,53064347
3008791,1,1319005589,4306929026
3008814,1,262257164,53099283
3008814,2,262257164,53099283
3008822,2,262257164,65335256
3008858,1,53149317,259169359
3008862,1,53080628,1091823092
3008882,1,53116966,53055616
3008885,1,53116966,65290928
3008934,1,243673129,65328414
3009219,1,1102852014,65510617
3009237,1,65519915,760124013
3009250,1,65569978,65518203
3009250,2,65569978,1774346210
3009258,1,65504551,65529747
3009258,2,65504551,65466666
3009286,1,65482592,3678132214
3009286,2,65482592,686323045
3009326,2,65397325,65497144
3009369,1,65504530,3889910907
3009380,1,65618112,5816706523
3009399,2,65504530,65573344
3009466,1,52153048,4167845029
3009624,2,65433267,65461550
3009953,1,666133161,310963309
3010002,1,2069326056,65572998
3010028,1,65524547,286891349
3010061,1,65637805,667737589
3010061,2,65637805,2428451735
3010125,1,65466809,2219949394
3010183,1,666133161,65466666
3010185,1,206691786,1700030964
3010195,1,666133161,2428451735
3010195,2,666133161,209838567
3010289,2,433475314,258392730
3010301,1,289834299,121128186
3010369,2,65462243,2069326056
3010441,2,65551542,65388057
3010463,1,65553830,65444931
3010500,1,291668010,2488532479
3010500,2,291668010,65356075
3010500,4,291668010,1761911890
3010517,2,65542887,667737589
3010545,1,65429628,1507295335
3010545,2,65429628,3969032763
3010545,3,65429628,705728218
3010555,1,65601539,3969032763
3010609,1,65420210,65613970
3010609,4,65420210,65512187
3010648,3,65482297,1761911890
3010676,2,65501255,65584897
3010713,1,65553830,65459869
3010713,2,65553830,292477014
3010746,2,65512177,5045605482
3010766,1,65512177,299511481
3010766,2,65512177,1816506869
3010808,1,65550343,65444931
3012798,2,65469146,3705431561
3012810,1,65469146,65380804
3012810,2,65469146,65432986
3012817,1,521887902,65519915
3012824,2,310946868,310946868
3012836,2,2657050049,1082914807
3012892,1,65606775,4556191452
3012892,2,65606775,3641168055
3012985,1,65482592,3969032763
3013053,1,360010711,759791409
3013073,1,4167729991,65466666
3013073,2,4167729991,314014512
3013084,1,360009099,452034770
3013084,2,360009099,65454218
3013139,1,65469146,3276773816
3013154,1,65457991,668437479
3013159,1,65457991,312963135
3013173,3,5474783664,65421131
3013195,2,65585859,247138149
3013227,1,310970403,65380804
3013230,2,310970403,65459869
3013245,1,65388075,4863339628
3013245,2,65388075,65462286
3013261,2,331115181,331115181
3013263,1,331115181,559389852
3013263,2,331115181,121128186
3013313,1,5331240183,257882557
3013335,1,65436891,4176672593
3013335,2,65436891,3641168055
3013335,3,65436891,3641168055
3013351,1,65462817,65392772
3013396,2,65603098,65518932
3013515,1,65603098,4176749651
3013533,1,65488577,65388493
3013533,2,65488577,1071749777
3013542,2,65436891,65562385
3013554,2,412299224,686323045
3013560,1,65563855,65388057
3013560,2,65563855,65388057
