SAMPN,PERNO,origin,destination
2340220,1,53149374,53028053
2340220,2,53149374,53070393
2347476,1,53035189,53124036
2347476,2,53035189,4169996309
2347526,1,65613852,65649886
2347770,1,65516357,65466948
2349312,1,53112428,53143662
2351609,1,56056329,56150022
2352441,1,65681230,65620127
2352460,1,441213909,2515877981
2352460,2,441213909,2515877981
2352830,2,110422759,5122630325
2354538,2,56080837,4383288588
2357169,1,65366404,65475076
2357169,2,65366404,65290217
2363225,2,314370174,65459952
2363548,1,53112107,806195766
2363548,2,53112107,65554559
2364028,3,53083825,694066149
2364473,1,65583844,281362175
2364520,1,334363722,2312547740
2364520,2,334363722,2312547740
2365385,1,65468096,65445718
2365385,2,65468096,65526845
2365385,3,65468096,65455047
2365976,1,65594606,65496896
2368565,1,65498756,53105213
2368565,2,65498756,65317526
2371731,3,53025862,65319063
2371884,1,53044003,4772306627
2372147,1,971830091,65303529
2372147,2,971830091,65606862
2376371,1,65436459,65433877
2376371,2,65436459,53087530
2378988,1,53065036,65287287
2381038,1,57838323,65306795
2382321,1,2155615843,1723739359
2382321,2,2155615843,3219583009
2382455,2,57856981,53143662
2383547,1,110421698,368397063
2384894,1,65393283,65341545
2384894,2,65393283,5286985985
2386558,1,65450144,1723738831
2388167,2,411229503,56030625
2388754,1,57784454,304105335
2388754,2,57784454,62499226
2389988,1,57867584,347836010
2389988,2,57867584,65319923
2390246,1,65582722,431957638
2390246,2,65582722,65541140
2390963,1,1437496701,53079232
2390963,2,1437496701,338889005
2394746,1,65516693,1324596348
2394746,2,65516693,686303097
2395797,4,53039436,53080628
2395961,1,53062418,53020753
2395961,2,53062418,53144738
2397386,2,65621249,53058104
2397665,1,53111917,285744257
2398402,1,65465328,1781788395
2398404,1,56039653,55954286
2398422,2,65448035,65355535
2398459,1,65496785,401351164
2398459,2,65496785,65498217
2398890,1,65423782,65616349
2398890,2,65423782,3969040733
2400190,2,56074648,56026711
2400214,1,53034274,349868736
2400640,1,65591239,65498217
2401113,1,285769098,285768849
2401113,2,285769098,1750879047
2401887,2,53072625,53082282
2404197,1,57809928,4967062446
2404197,3,57809928,352684110
2404351,1,53019502,65325032
2404351,2,53019502,53077438
2408773,2,56042490,56071419
2411906,1,65333322,53104347
2411906,2,65333322,65324296
2414463,2,53018349,53116966
2416728,1,2312392221,65545447
2416728,2,2312392221,380222416
2417281,2,56047047,56019175
2417842,1,65635771,262921586
2417842,2,65635771,65574638
2417991,2,56057210,62416171
2417991,3,56057210,356608128
2420299,1,65353919,65445833
2420299,3,65353919,65283737
2424525,2,65414639,760123989
2425211,1,65677260,1082914789
2427033,2,4600265250,65303525
2427155,2,57854941,65317030
2427828,1,416967607,57951927
2430861,1,53035742,65533822
2430861,2,53035742,53056643
2432397,1,53073857,205905737
2432740,1,53021454,65329405
2432740,2,53021454,2278881232
2433024,1,53106748,576921127
2433024,2,53106748,65308413
2433269,2,56051319,4021100594
2433596,2,53075500,57835956
2434663,1,2610590923,447940142
2434804,2,57830725,57848314
2435830,1,53073650,462036035
2436985,1,3637400882,65345333
2436985,2,3637400882,65426563
2437677,1,57934316,57903404
2437677,2,57934316,57903404
2438305,1,57907423,53141556
2438308,1,57855633,53059140
2438308,2,57855633,121128152
2439539,1,65449630,3096337771
2439663,1,65574718,441819072
2443193,1,2453085373,5042859958
2443911,1,65471191,65653767
2443911,2,65471191,65459933
2444003,1,2657214650,519643112
2444003,3,2657214650,3224499582
2444916,2,65439265,65645612
2444916,3,65439265,65645612
2449290,1,65443713,65496776
2449297,1,412372768,260283815
2449297,2,412372768,65568467
2452183,2,65488045,65415461
2453985,1,65418479,258392738
2453985,3,65418479,65593180
2453985,4,65418479,65501389
2454289,3,65428480,4518465044
2460600,2,56063817,1972648890
2460600,3,56063817,110454155
2463400,1,65511246,53130599
2463400,2,65511246,380222416
2463916,1,57835139,53151362
2463916,2,57835139,260109567
2463916,3,57835139,53077118
2464008,2,62391215,53032770
2465169,2,65560660,1324596259
2465843,1,65529775,65317030
2465895,4,53047461,1025295466
2467195,1,65581678,395463552
2467195,2,65581678,65424250
2468764,1,65458631,4915148159
2469179,2,65528194,1750879047
2472333,1,65314304,661943225
2472535,1,53042767,4428351490
2472535,2,53042767,4451320964
2475130,1,53069761,1730938476
2475731,1,53129639,53090142
2475731,2,53129639,95323808
2476135,1,65303664,65317532
2476157,1,65345374,3170743426
2476661,1,57807053,65568449
2476857,2,1853166533,65442155
2476857,3,1853166533,53027002
2476891,2,53020160,65329405
2476891,3,53020160,311199387
2477252,1,1831315635,343976688
2477470,1,2310584464,256568550
2477853,1,53028118,52980624
2478607,1,65293462,260193612
2478617,1,65456851,65397954
2478631,1,65392050,56053346
2479334,2,65467645,3652090816
2479367,1,65418148,65400949
2479367,2,65418148,5290985700
2479876,1,56064001,56098153
2479876,2,56064001,2823082373
2479904,1,4248171717,272140742
2480001,1,3905393987,4885809635
2480001,2,3905393987,56019178
2480196,1,55955126,55961334
2480450,1,53083844,65306795
2480450,2,53083844,2389008502
2480659,2,5362761990,65445045
2480661,1,53060456,1596582186
2480848,1,65417892,2270549279
2481396,1,65541129,65577941
2481396,3,65541129,760189998
2481805,2,65561253,3652090817
2482036,1,2236648890,65415228
2482036,2,2236648890,281363769
2482394,1,62438889,62399500
2482887,2,65316368,56035172
2483117,2,65409060,65401373
2483211,2,56135253,3711226058
2483437,1,65430438,519547259
2483437,2,65430438,4635091863
2483552,1,62396256,62397515
2483552,2,62396256,62426821
2483552,3,62396256,62426821
2483647,1,57855551,57855577
2483681,1,1163882218,57861755
2483965,1,65421633,65340432
2483965,2,65421633,65389471
2484005,2,65330454,65296327
2484707,1,65500406,283532703
2484707,3,65500406,65670550
2484707,4,65500406,53028328
2484707,5,65500406,65620663
2484878,2,2406592614,4626348557
2484936,2,65365168,53050537
2485351,1,57901786,57850880
2485351,2,57901786,1091753553
2485351,3,57901786,4243708614
2485452,1,110382539,53145251
2485452,2,110382539,742015732
2485632,1,258912657,65325061
2485632,2,258912657,2716299656
2485810,1,57865213,441000241
2486311,1,65390008,65389471
2486311,2,65390008,65467197
2486567,1,65447724,3643144313
2486789,1,65296343,1723738893
2486990,2,65636819,53128246
2487605,1,57808625,53048389
2487605,2,57808625,4964610598
2487841,1,65522056,1905995819
2487841,2,65522056,65377192
2488186,1,2768893484,65330717
2488186,2,2768893484,65479774
2488186,3,2768893484,65299292
2488218,1,65499696,65506426
2488218,2,65499696,760439638
2488272,1,65435530,65516626
2488272,2,65435530,371279470
2489387,1,57916559,57860521
2489590,2,57811745,57850943
2490004,2,65501338,296147433
2490249,1,262258030,260283815
2490338,1,65605790,1087122154
2490338,2,65605790,65577947
2490412,1,57805658,65295281
2491171,1,1234317901,57854738
2491171,3,1234317901,4595659102
2491179,1,65605567,65495064
2491202,1,57854142,110409434
2491202,2,57854142,110403136
2492276,1,65476630,577419150
2492276,2,65476630,65476626
2492330,1,2177741087,4911098329
2492330,2,2177741087,57807476
2492629,2,1703242458,65473540
2493000,1,65437849,65533669
2493291,1,55966940,55962159
2494033,1,65592522,65492505
2494033,3,65592522,469058648
2494270,1,65318056,65319911
2494273,1,5035348354,65313188
2494520,1,56087663,135925683
2494520,2,56087663,56114119
2494587,1,65547997,686303097
2494587,2,65547997,431731431
2494973,2,65467944,65458027
2495650,1,62419153,1511349597
2496272,1,3013584947,65293797
2496299,1,65312481,65360267
2496741,1,62514294,53114428
2496741,2,62514294,262294262
2496756,1,65473494,258392738
2496756,2,65473494,65427884
2496890,1,57830180,1819638310
2497334,1,65564656,65525709
2497658,1,65421076,65465078
2497658,2,65421076,258911607
2497982,1,768238225,65332774
2497982,2,768238225,65303529
2498119,1,65295458,53098044
2498119,2,65295458,65351072
2498152,2,57914726,53036344
2498751,2,57802315,2386068296
2499368,1,56092094,56080199
2499368,2,56092094,56062258
2499376,1,62472145,62441065
2500158,1,65334198,65287287
2500308,1,57898706,57828458
2500429,1,65464499,65421629
2500429,2,65464499,65461321
2500429,3,65464499,65421629
2500521,1,65480735,265654710
2500891,1,57858642,53145251
2500891,2,57858642,57905461
2500911,1,417627062,1723739386
2501084,1,65434061,65308402
2501198,1,1420513419,110437535
2501198,2,1420513419,110355948
2501227,1,57852641,53005228
2502800,1,65415112,65443998
2502800,2,65415112,65421525
2503260,1,65616835,3312123321
2503260,2,65616835,65426291
2503260,3,65616835,65442171
2503325,2,65490831,65431039
2503895,2,57834730,57927258
2504324,1,306534189,5335126186
2504556,1,496221992,249055797
2504764,1,57825484,53077110
2504989,2,65451398,65668413
2505116,1,56018584,56176778
2505116,3,56018584,56069764
2505817,1,62434958,2389189079
2506122,1,110434976,110420616
2506138,2,65484390,65377756
2506252,2,65450400,65551808
2506460,1,65489102,65471344
2506460,2,65489102,1700446204
2506589,1,65404234,265654710
2506589,2,65404234,53058603
2506684,2,65337480,65295287
2506684,3,65337480,267293714
2506684,4,65337480,65295342
2507226,2,65288852,65312695
2507319,1,65579993,65461555
2507319,2,65579993,65461555
2507642,2,57869204,5035372336
2507693,2,110359134,110358919
2507730,2,57869237,57797845
2507776,1,65591846,759791409
2507797,2,65483325,3096337771
2507916,2,57835854,1234610819
2507948,3,62469462,62259678
2508516,2,65675808,65611188
2509020,1,2191283196,56071742
2509020,3,2191283196,56074344
2509038,1,65668566,4894658332
2509038,2,65668566,3701762004
2509182,2,57886549,2804948083
2509182,3,57886549,262105563
2509301,1,65297097,65287714
2509301,2,65297097,65293669
2509381,1,65347606,65402981
2509381,2,65347606,65402981
2509459,1,62389883,62226985
2510096,1,57826150,343659321
2510096,2,57826150,57841709
2510121,1,65597940,3810293247
2510248,1,62439790,56022358
2510387,1,57916717,62434149
2510564,2,65560336,297282009
2510564,3,65560336,65429960
2510930,2,62473261,5404456222
2511536,1,3584324263,1081079977
2511599,1,65329591,1511349597
2511599,2,65329591,65340883
2512005,1,56126857,110384216
2512005,2,56126857,4925932272
2512005,3,56126857,56073322
2512532,1,65337066,5014084173
2512532,2,65337066,65315835
2513360,1,65359518,2548141867
2513360,2,65359518,2548141867
2514061,1,65450898,53152500
2514061,2,65450898,262225154
2514416,2,1708554957,257878162
2514456,1,57873985,65292764
2514646,1,57808615,57890532
2514646,2,57808615,53080628
2514661,1,65337073,65305514
2514661,2,65337073,65305162
2514780,2,110410061,65313859
2514915,1,65368256,53091961
2515033,3,55954956,4165593360
2515105,1,65422434,1447212679
2515105,2,65422434,65462998
2515105,3,65422434,65345582
2515764,2,65618294,1680844433
2515764,3,65618294,433475314
2515764,4,65618294,1292911464
2515896,2,330657227,2389063554
2515992,1,1827192650,53129301
2515992,2,1827192650,458685044
2516057,3,65468788,5321665681
2516319,1,65296247,1233308756
2516657,1,65423449,65465962
2516694,1,4926015334,55956245
2516694,2,4926015334,55973587
2517379,2,56040249,2059143306
2518069,1,4593254352,65494772
2518082,1,62441426,62301283
2518391,1,62470246,62420472
2518391,2,62470246,62420472
2518996,1,65484594,262921586
2519615,1,459994100,65493116
2519981,2,65548693,3633625633
2520139,3,65596266,1102406257
2520332,1,110449452,53077112
2520733,1,65492857,668462030
2520733,2,65492857,65658502
2521326,1,57886921,57833370
2521451,1,1587140849,57848314
2521451,2,1587140849,62498575
2521495,1,62457798,366489186
2521495,2,62457798,62284042
2521495,4,62457798,4364198043
2521520,1,65581350,65429960
2521520,2,65581350,65329405
2521642,1,62521212,5265253908
2521642,2,62521212,55962372
2521827,1,65317595,65395289
2522094,2,65445031,65324087
2522245,1,65410667,4184307021
2522245,2,65410667,461482290
2522245,3,65410667,4911383256
2522777,2,65428864,65596235
2522938,1,65541690,26028038
2522938,2,65541690,258966218
2523286,1,65318991,65317030
2523409,1,65339290,65322299
2524022,1,65533591,4913663499
2524174,1,57884691,2520157728
2524174,2,57884691,53039586
2524719,2,2491639188,65543483
2524938,2,65319021,567010709
2525092,1,65567424,65539555
2525092,2,65567424,662726277
2525500,1,65500406,65490040
2525500,2,65500406,65393004
2525581,2,65296411,65315477
2525758,2,65461415,314071202
2525758,3,65461415,1116467147
2526184,1,2690808174,65395289
2526184,2,2690808174,57841709
2526202,1,4167654058,57804654
2526572,2,65288872,65319647
2526824,2,56035449,56125037
2527212,2,65452812,65570192
2527241,1,288063896,441026873
2527241,2,288063896,3470912031
2528356,1,1665429945,62476025
2528356,2,1665429945,1080510305
2528356,3,1665429945,1080510305
2528484,1,65433757,4608624095
2528542,1,2521218109,3839576620
2528781,2,2471116641,56038606
2528830,1,65420622,65506426
2529015,2,65512316,3312123321
2529211,1,65441935,65436028
2529313,1,65596965,541338494
2529313,2,65596965,65580389
2529451,1,65441629,65326740
2529800,2,65344009,1447212631
2529928,1,57808367,53063556
2529928,2,57808367,57865392
2530266,1,65525890,1700007814
2530266,2,65525890,65507531
2530501,1,2467158016,65501495
2530501,2,2467158016,65395289
2530706,2,320389674,1700007780
2530761,2,65510122,317122247
2530774,1,65504492,65514909
2530774,2,65504492,65591634
2530807,1,65468739,65593954
2530914,1,65314189,53113774
2530914,2,65314189,65317585
2531208,1,2901686833,55950129
2531596,2,207660098,297335337
2531756,1,65647195,248094451
2531756,2,65647195,2427287768
2531862,1,57928203,281149293
2531890,1,1700446019,65471084
2531890,2,1700446019,65451849
2531890,3,1700446019,577419150
2532007,1,57832337,57861755
2532007,2,57832337,57861755
2532105,1,65540736,5261485233
2532105,2,65540736,65529538
2532158,1,65306562,65287287
2532158,3,65306562,1723739386
2532201,1,65586049,369936103
2532201,2,65586049,2793858275
2532316,1,65416880,65420485
2532543,2,65425460,65525404
2532600,1,65546561,522277389
2532802,2,65597304,1102852014
2533065,1,65307844,65305817
2533347,1,65314112,187607577
2533347,2,65314112,1804181948
2533456,1,55970266,55957705
2533733,1,65661707,65577589
2533733,3,65661707,65500776
2533951,1,1163876675,57926163
2533951,2,1163876675,57926163
2534253,1,65431920,1422395873
2534722,1,65520636,65452457
2534862,1,57854680,57830507
2535176,1,65490060,1384102749
2535176,2,65490060,1025295466
2535362,1,65557440,447945508
2535362,2,65557440,65608532
2536089,1,57933462,53050816
2536089,2,57933462,627287202
2536174,1,65293103,65282380
2536807,1,65300097,52979758
2536965,2,62514748,57848314
2537324,2,110402322,65303506
2537528,2,65641354,65421188
2537613,1,65476153,65545447
2537613,2,65476153,343603930
2537754,2,65296822,65314146
2538237,1,62385613,62490187
2538510,1,56056972,62364498
2538734,1,55937258,56150022
2538734,2,55937258,62434080
2539051,1,56150340,56047971
2539051,2,56150340,56069826
2539701,1,65610815,29381129
2540216,1,65327905,65334473
2540516,1,65392152,65603155
2540516,5,65392152,65640660
2540546,1,57882267,3701621075
2540701,1,65323881,65313489
2540723,1,65302182,65306842
2540885,1,55993411,56093990
2541852,1,65349387,110388286
2541893,2,57862938,625202983
2542363,1,65454334,5354851406
2542363,2,65454334,5354851406
2542568,2,65671625,65414026
2542637,1,65482904,678823240
2542637,2,65482904,65431605
2542952,1,65307408,65294608
2543171,2,3547715529,280024088
2543191,1,62390734,62382210
2543232,2,65391269,415168390
2543317,2,65587940,288220050
2543351,2,65455729,431954135
2543576,1,65288996,65308413
2543576,2,65288996,65545447
2543686,1,57839233,5281376226
2543686,2,57839233,5242001981
2543686,3,57839233,57956175
2544163,1,56060479,110437535
2544163,2,56060479,56142345
2544183,2,57848308,2733176187
2544245,2,110392921,110407524
2544267,1,4619287154,5265253906
2544267,2,4619287154,5265253906
2545076,3,288387385,1261389384
2545113,1,56112977,56120217
2545402,1,56055174,5359949609
2545616,1,414963095,110405625
2545616,2,414963095,110436680
2545657,1,65293779,317102904
2546037,3,56170558,56141515
2546123,1,289289675,53030805
2546123,2,289289675,256194388
2546224,1,65391671,65496766
2546803,1,65392869,65401813
2546803,2,65392869,4178885855
2546903,1,62432420,62393126
2547068,1,56018702,355819732
2547068,2,56018702,65295275
2547100,3,57819421,2327722631
2547175,1,56093072,56087166
2547175,2,56093072,2966261312
2547198,2,535001862,2593013366
2547341,2,65356217,65310181
2547399,1,3274193978,1436356483
2547399,2,3274193978,65429366
2547693,1,56031259,56019176
2548142,1,57817409,339305436
2548142,3,57817409,57921424
2548204,3,65454033,420458982
2548700,1,65449272,65518445
2548700,3,65449272,65463171
2548702,1,4774560761,206353459
2548702,2,4774560761,206353459
2549493,1,65529222,65595768
2549596,2,56040599,56029565
2549665,1,906128439,415168631
2549665,2,906128439,65351772
2549880,1,56021050,3210081121
2549880,2,56021050,4021550365
2550007,2,65322712,4177254266
2550427,1,65289131,65317042
2550427,2,65289131,65306810
2550941,2,65633857,65520145
